#Sample ID,genomicsSampleID,Site_Name,Year,Month,Site,domainID,plotID,namedLocation,release,plotType,nlcdClass,elevation,soilTemp,soilMoisture,soilInWaterpH,soilInCaClpH,caclpHRatio,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc
BMI_Plate81WellA8,GUAN_042-M-20171108-COMP,GUAN_2017-11,2017,11,GUAN,D04,GUAN_042,GUAN_042.basePlot.bgc,RELEASE-2023,tower,evergreenForest,144.8,22.9,0.906666667,7.53,7.223333333,2,0,0,0,0,0,0,0
BMI_Plate81WellA9,GUAN_043-M-20171110-COMP,GUAN_2017-11,2017,11,GUAN,D04,GUAN_043,GUAN_043.basePlot.bgc,RELEASE-2023,tower,evergreenForest,113.5,24.8,0.450333333,7.6,7.236666667,2,0,0,0,0,0,0,0
BMI_Plate81WellB1,CLBJ_002-M-20180410-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_002,CLBJ_002.basePlot.bgc,RELEASE-2023,tower,deciduousForest,263.1,14.5,0.127,6.906666667,6.026666667,2,0,0,0,0,0,0,0
BMI_Plate81WellB10,OAES_001-M-20180529-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_001,OAES_001.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,515.1,33.56666667,0.054666667,8.253333333,7.4,2.033333333,1.216666667,-9.35,0.065,0.58,0,0.132,0.117333333
BMI_Plate81WellB11,OAES_002-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_002,OAES_002.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,521.6,24.46666667,0.094333333,8.02,6.84,2,1.666666667,-8.3,0.088333333,0.653333333,0,0.063,0.131
BMI_Plate81WellB12,OAES_003-M-20180529-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_003,OAES_003.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,510.5,30.03333333,0.052,8.246666667,7.34,2,1.383333333,-8.633333333,0.09,0.526666667,0,0.097333333,0.123333333
BMI_Plate81WellB2,CLBJ_003-M-20180411-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_003,CLBJ_003.basePlot.bgc,RELEASE-2023,tower,deciduousForest,273.4,21.83333333,0.17,7.04,5.826666667,2,0,0,0,0,0,0,0
BMI_Plate81WellB3,CLBJ_006-M-20180410-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_006,CLBJ_006.basePlot.bgc,RELEASE-2023,tower,deciduousForest,275.8,15.26666667,0.125333333,6.35,5.213333333,2,0,0,0,0,0,0,0
BMI_Plate81WellB4,CLBJ_031-M-20180409-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_031,CLBJ_031.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,292.4,14.4,0.130333333,6.123333333,5.04,2,0,0,0,0,0,0,0
BMI_Plate81WellB5,CLBJ_032-M-20180411-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_032,CLBJ_032.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,289.9,19.83333333,0.119,6.61,5.656666667,2,0,0,0,0,0,0,0
BMI_Plate81WellB6,CLBJ_033-M-20180409-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_033,CLBJ_033.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,308.6,13,0.163666667,6.046666667,5.01,2,0,0,0,0,0,0,0
BMI_Plate81WellB7,CLBJ_034-M-20180409-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_034,CLBJ_034.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,323,13,0.128666667,8.206666667,7.09,2,0,0,0,0,0,0,0
BMI_Plate81WellB8,CLBJ_038-M-20180411-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_038,CLBJ_038.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,281,13.26666667,0.137333333,6.21,5.113333333,1.966666667,0,0,0,0,0,0,0
BMI_Plate81WellB9,CLBJ_040-M-20180411-COMP,CLBJ_2018-04,2018,4,CLBJ,D11,CLBJ_040,CLBJ_040.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,330.4,12.96666667,0.113333333,7.22,6.146666667,2,0,0,0,0,0,0,0
BMI_Plate81WellC1,OAES_004-M-20180529-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_004,OAES_004.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,507.5,25.75,0.10625,7.7325,7.2575,2.075,1.375,-9.2,0.085,0.555,0,0.143,0.133
BMI_Plate81WellC10,WREF_071-M-20180627-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_071,WREF_071.basePlot.bgc,RELEASE-2023,tower,evergreenForest,371.3,14.7,0.190333333,5.57,4.486666667,2,0,0,0,0,0,0,0
BMI_Plate81WellC11,WREF_003-M-20180626-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_003,WREF_003.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,602.1,10.23333333,0.283,5.333333333,4.183333333,2,0,0,0,0,0,0,0
BMI_Plate81WellC12,WREF_004-M-20180626-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_004,WREF_004.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,567.8,10.93333333,0.286,5.416666667,4.263333333,2,0,0,0,0,0,0,0
BMI_Plate81WellC2,OAES_007-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_007,OAES_007.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,519.4,23.8,0.078333333,8.233333333,7.14,2,1.016666667,-9.483333333,0.045,0.326666667,0,0.038666667,0.111666667
BMI_Plate81WellC3,OAES_009-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_009,OAES_009.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,515.5,24.76666667,0.084666667,8.07,7.223333333,2.033333333,0.566666667,-9.35,0.05,0.395,0,0.087666667,0.107333333
BMI_Plate81WellC4,OAES_042-M-20180529-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_042,OAES_042.basePlot.bgc,RELEASE-2023,tower,shrubScrub,519.8,33.2,0.09,7.883333333,7.283333333,2.033333333,1.716666667,-9.116666667,0.088333333,0.66,0,0.09,0.134333333
BMI_Plate81WellC5,OAES_043-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_043,OAES_043.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,514.2,25.06666667,0.080666667,8.333333333,7.426666667,2.066666667,1.65,-8.883333333,0.076666667,0.475,0,0.098666667,0.14
BMI_Plate81WellC6,OAES_044-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_044,OAES_044.basePlot.bgc,RELEASE-2023,tower,shrubScrub,510.5,23.175,0.13475,7.55,6.7325,2.075,1.9625,-8.6625,0.07625,0.6125,0,0.10225,0.10525
BMI_Plate81WellC7,OAES_045-M-20180530-COMP,OAES_2018-05,2018,5,OAES,D11,OAES_045,OAES_045.basePlot.bgc,RELEASE-2023,tower,shrubScrub,517.9,22.46666667,0.118666667,8.043333333,6.813333333,2.066666667,1.95,-8.533333333,0.081666667,0.59,0,0.18,0.155
BMI_Plate81WellC8,WREF_005-M-20180625-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_005,WREF_005.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,677,14.26666667,0.244666667,5.146666667,4.053333333,2,0,0,0,0,0,0,0
BMI_Plate81WellC9,WREF_001-M-20180625-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_001,WREF_001.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,666.4,13.75,0.2035,5.29,4.035,1.9,0,0,0,0,0,0,0
BMI_Plate81WellD1,WREF_001-O-20180625-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_001,WREF_001.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,666.4,12.8,1.349,4.43,3.54,11.9,0,0,0,0,0,0,0
BMI_Plate81WellD10,DEJU_002-M-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_002,DEJU_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,515.1,7.025,0.305,5.7475,5.03,2,4.975,-26.6,0.07,1.4225,19.725,0.01725,0.04825
BMI_Plate81WellD11,DEJU_002-O-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_002,DEJU_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,515.1,7.166666667,1.126,5.23,4.566666667,5.266666667,2.566666667,-27.8,0.67,17.49333333,26.23333333,0.102666667,0.028
BMI_Plate81WellD12,DEJU_006-M-20180618-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_006,DEJU_006.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.8,6.066666667,1.036666667,5.126666667,4.51,2,3.9,-25.16666667,0.236666667,5.063333333,20.13333333,0.065333333,0.018
BMI_Plate81WellD2,WREF_007-O-20180625-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_007,WREF_007.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,598.4,12.76666667,0.719666667,4.36,3.283333333,8.633333333,0,0,0,0,0,0,0
BMI_Plate81WellD3,WREF_008-M-20180626-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_008,WREF_008.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,465.4,12.43333333,0.241333333,5.446666667,4.286666667,2,0,0,0,0,0,0,0
BMI_Plate81WellD5,WREF_070-M-20180628-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_070,WREF_070.basePlot.bgc,RELEASE-2023,tower,evergreenForest,363.5,12.33333333,0.202666667,5.463333333,4.37,2,0,0,0,0,0,0,0
BMI_Plate81WellD6,WREF_072-M-20180628-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_072,WREF_072.basePlot.bgc,RELEASE-2023,tower,evergreenForest,418.1,11.9,0.227,5.3,4.54,2,0,0,0,0,0,0,0
BMI_Plate81WellD7,WREF_072-O-20180628-COMP,WREF_2018-06,2018,6,WREF,D16,WREF_072,WREF_072.basePlot.bgc,RELEASE-2023,tower,evergreenForest,418.1,11.85,1.2895,4.275,3.285,13.3,0,0,0,0,0,0,0
BMI_Plate81WellD8,DEJU_001-M-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_001,DEJU_001.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,494.9,6.333333333,0.476333333,5.38,4.71,2,4.566666667,-26.4,0.223333333,4.973333333,22.1,0.038,0.025
BMI_Plate81WellD9,DEJU_001-O-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_001,DEJU_001.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,494.9,6.333333333,0.708,4.62,4.03,3.933333333,2.5,-26.43333333,0.74,19.32333333,25.9,0.053,0.022666667
BMI_Plate81WellE1,DEJU_006-O-20180618-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_006,DEJU_006.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.8,6.066666667,1.818666667,3.666666667,3.63,6.6,0.2,-25.83333333,0.76,22.34,28.76666667,0.138,0.015333333
BMI_Plate81WellE10,DEJU_046-M-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_046,DEJU_046.basePlot.bgc,RELEASE-2023,tower,evergreenForest,511.7,7.45,0.4715,5.38,4.8675,2,4.775,-26.5,0.17,3.8375,22,0.04525,0.04025
BMI_Plate81WellE11,DEJU_046-O-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_046,DEJU_046.basePlot.bgc,RELEASE-2023,tower,evergreenForest,511.7,7.1,0.906666667,4.686666667,3.803333333,5.3,2.966666667,-27.16666667,0.613333333,14.99,24.43333333,0.051666667,0.030333333
BMI_Plate81WellE12,DEJU_047-M-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_047,DEJU_047.basePlot.bgc,RELEASE-2023,tower,evergreenForest,505.2,1.8,0.439666667,5.323333333,4.57,2,4.166666667,-26.9,0.176666667,3.536666667,20.23333333,0.041666667,0.018333333
BMI_Plate81WellE2,DEJU_009-M-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_009,DEJU_009.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,567.4,2.8,0.714,5.233333333,4.73,2,4.5,-26.1,0.22,4.38,18.76666667,0.205666667,0.026
BMI_Plate81WellE3,DEJU_009-O-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_009,DEJU_009.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,567.4,2.8,1.981,4.773333333,3.986666667,6.566666667,1.933333333,-26.56666667,1.106666667,25.16666667,23.06666667,0.252,0.112
BMI_Plate81WellE4,DEJU_014-M-20180618-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_014,DEJU_014.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.3,4.5,1.028333333,5.593333333,5.513333333,2,4.766666667,-26.46666667,0.173333333,3.243333333,18.7,0.031666667,0.025
BMI_Plate81WellE5,DEJU_014-O-20180618-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_014,DEJU_014.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.3,4.5,1.405,5.566666667,4.8,7.766666667,2.033333333,-27.66666667,0.83,21.49666667,24.26666667,0.121333333,0.035333333
BMI_Plate81WellE6,DEJU_015-M-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_015,DEJU_015.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,522.1,6.2,0.237666667,5.333333333,4.76,2,4.533333333,-26.4,0.08,1.323333333,17.23333333,0.050666667,0.037666667
BMI_Plate81WellE7,DEJU_015-O-20180619-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_015,DEJU_015.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,522.1,6.025,1.91225,4.3875,3.705,3.95,2.625,-27.4,0.935,20.58,22.55,0.078,0.01225
BMI_Plate81WellE8,DEJU_045-M-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_045,DEJU_045.basePlot.bgc,RELEASE-2023,tower,shrubScrub,509.1,9.566666667,0.457333333,5.643333333,4.953333333,2,5.166666667,-25.96666667,0.103333333,2.076666667,19.7,0.026666667,0.081
BMI_Plate81WellE9,DEJU_045-O-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_045,DEJU_045.basePlot.bgc,RELEASE-2023,tower,shrubScrub,509.1,9.566666667,0.416666667,5.043333333,4.18,4,2.2,-27.16666667,0.473333333,11.25,24.03333333,0.065333333,0.034
BMI_Plate81WellF1,DEJU_047-O-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_047,DEJU_047.basePlot.bgc,RELEASE-2023,tower,evergreenForest,505.2,1.6,1.30475,4.85,4.2875,7.95,1.275,-27.65,0.9525,35.4725,37.15,0.06075,0.04875
BMI_Plate81WellF10,OSBS_031-M-20180710-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_031,OSBS_031.basePlot.bgc,RELEASE-2023,tower,evergreenForest,43.8,26.33333333,0.073333333,5.113333333,3.993333333,2,0,0,0,0,0,0,0
BMI_Plate81WellF11,CPER_001-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_001,CPER_001.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1637.9,31.26666667,0.071333333,8.796666667,7.483333333,2,0,0,0,0,0,0,0
BMI_Plate81WellF12,CPER_002-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_002,CPER_002.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1651.1,23.4,0.057666667,6.643333333,5.893333333,2,0,0,0,0,0,0,0
BMI_Plate81WellF2,DEJU_048-M-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_048,DEJU_048.basePlot.bgc,RELEASE-2023,tower,evergreenForest,506.8,3.133333333,0.548333333,5.33,5.21,2,4.4,-26.63333333,0.166666667,3.793333333,22.76666667,0.043,0.018
BMI_Plate81WellF3,DEJU_048-O-20180621-COMP,DEJU_2018-06,2018,6,DEJU,D19,DEJU_048,DEJU_048.basePlot.bgc,RELEASE-2023,tower,evergreenForest,506.8,3.133333333,0.744666667,4.65,3.993333333,6.6,2.466666667,-27.7,0.39,16.28333333,41.9,0.082333333,0.038
BMI_Plate81WellF4,OSBS_001-M-20180709-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_001,OSBS_001.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,31,24.33333333,0.074333333,4.47,3.126666667,2,0,0,0,0,0,0,0
BMI_Plate81WellF5,OSBS_002-M-20180709-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_002,OSBS_002.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,31.5,27.66666667,0.066333333,5.403333333,4.246666667,2,0,0,0,0,0,0,0
BMI_Plate81WellF6,OSBS_003-M-20180709-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_003,OSBS_003.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,31.7,25.33333333,0.08,5.003333333,4.006666667,2,0,0,0,0,0,0,0
BMI_Plate81WellF7,OSBS_026-M-20180710-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_026,OSBS_026.basePlot.bgc,RELEASE-2023,tower,evergreenForest,42.8,26.66666667,0.053333333,5.36,4.323333333,2,0,0,0,0,0,0,0
BMI_Plate81WellF8,OSBS_027-M-20180710-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_027,OSBS_027.basePlot.bgc,RELEASE-2023,tower,evergreenForest,41.4,27,0.053333333,5.516666667,4.39,2,0,0,0,0,0,0,0
BMI_Plate81WellF9,OSBS_029-M-20180710-COMP,OSBS_2018-07,2018,7,OSBS,D03,OSBS_029,OSBS_029.basePlot.bgc,RELEASE-2023,tower,evergreenForest,44.2,28.33333333,0.045,5.25,4.403333333,2,0,0,0,0,0,0,0
BMI_Plate81WellG1,CPER_003-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_003,CPER_003.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1623.8,28.7,0.037333333,7.65,6.983333333,2,0,0,0,0,0,0,0
BMI_Plate81WellG10,NIWO_002-O-20180731-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_002,NIWO_002.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,3059.6,15.2,0.727666667,4.713333333,4.05,6.366666667,0,0,0,0,0,0,0
BMI_Plate81WellG11,NIWO_003-M-20180730-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_003,NIWO_003.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,3494.9,12.3,0.182,6.203333333,5.353333333,2,0,0,0,0,0,0,0
BMI_Plate81WellG12,NIWO_004-M-20180801-COMP,NIWO_2018-08,2018,8,NIWO,D13,NIWO_004,NIWO_004.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,3312.5,10.8,0.084,5.316666667,4.286666667,2,0,0,0,0,0,0,0
BMI_Plate81WellG2,CPER_004-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_004,CPER_004.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1622.7,25.96666667,0.040333333,7.406666667,6.5,2,0,0,0,0,0,0,0
BMI_Plate81WellG3,CPER_005-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_005,CPER_005.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1664.4,32.36666667,0.049333333,6.976666667,6.053333333,2,0,0,0,0,0,0,0
BMI_Plate81WellG4,CPER_006-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_006,CPER_006.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,1650,29.5,0.050666667,6.576666667,5.633333333,2,0,0,0,0,0,0,0
BMI_Plate81WellG5,CPER_045-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_045,CPER_045.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,1652,28.53333333,0.046333333,6.77,5.67,2,0,0,0,0,0,0,0
BMI_Plate81WellG6,CPER_046-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_046,CPER_046.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,1652.1,22.06666667,0.051,6.52,5.63,2,0,0,0,0,0,0,0
BMI_Plate81WellG7,CPER_047-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_047,CPER_047.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,1649.3,25.16666667,0.051333333,6.773333333,6.066666667,2,0,0,0,0,0,0,0
BMI_Plate81WellG8,CPER_048-M-20180702-COMP,CPER_2018-07,2018,7,CPER,D10,CPER_048,CPER_048.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,1652.1,30.76666667,0.05,6.613333333,5.69,2,0,0,0,0,0,0,0
BMI_Plate81WellG9,NIWO_001-O-20180731-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_001,NIWO_001.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,3213.5,13.96666667,0.505666667,5.066666667,4.38,5.033333333,0,0,0,0,0,0,0
BMI_Plate81WellH1,NIWO_005-M-20180801-COMP,NIWO_2018-08,2018,8,NIWO,D13,NIWO_005,NIWO_005.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,3284.7,14.75,0.0995,5.495,4.6,2,0,0,0,0,0,0,0
BMI_Plate81WellH10,ONAQ_002-M-20180531-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_002,ONAQ_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1688,13.13333333,0.115,8.39,7.283333333,2,0,0,0,0,0,0,0
BMI_Plate81WellH11,ONAQ_003-M-20180531-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_003,ONAQ_003.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1610.9,15.33333333,0.172333333,8.246666667,7.38,2,0,0,0,0,0,0,0
BMI_Plate81WellH2,NIWO_005-O-20180801-COMP,NIWO_2018-08,2018,8,NIWO,D13,NIWO_005,NIWO_005.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,3284.7,10.6,0.737,5.58,4.95,8,0,0,0,0,0,0,0
BMI_Plate81WellH3,NIWO_006-M-20180730-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_006,NIWO_006.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,3469.3,16.3,0.242,6,5.11,2,0,0,0,0,0,0,0
BMI_Plate81WellH4,NIWO_006-O-20180730-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_006,NIWO_006.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,3469.3,15.2,0.6405,6.545,5.945,4,0,0,0,0,0,0,0
BMI_Plate81WellH5,NIWO_040-O-20180730-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_040,NIWO_040.basePlot.bgc,RELEASE-2023,tower,evergreenForest,3365.1,6.733333333,0.639666667,5.19,4.37,6.633333333,0,0,0,0,0,0,0
BMI_Plate81WellH6,NIWO_041-M-20180731-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_041,NIWO_041.basePlot.bgc,RELEASE-2023,tower,shrubScrub,3425.4,18.5,0.155,5.56,4.375,2,0,0,0,0,0,0,0
BMI_Plate81WellH7,NIWO_041-O-20180731-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_041,NIWO_041.basePlot.bgc,RELEASE-2023,tower,shrubScrub,3425.4,12.3,0.14,5.31,4.14,4,0,0,0,0,0,0,0
BMI_Plate81WellH8,NIWO_042-O-20180730-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_042,NIWO_042.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,3412.5,16.8,0.226333333,5.373333333,4.19,4,0,0,0,0,0,0,0
BMI_Plate81WellH9,NIWO_043-O-20180731-COMP,NIWO_2018-07,2018,7,NIWO,D13,NIWO_043,NIWO_043.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,3540.9,13.76666667,0.158333333,6.013333333,5.133333333,3.966666667,0,0,0,0,0,0,0
BMI_Plate88WellA10,ONAQ_041-M-20180530-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_041,ONAQ_041.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1650.7,12.4,0.107333333,8.033333333,7.473333333,2,0,0,0,0,0,0,0
BMI_Plate88WellA11,ONAQ_042-M-20180530-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_042,ONAQ_042.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1663.7,16.86666667,0.091666667,8.55,7.48,2,0,0,0,0,0,0,0
BMI_Plate88WellA12,ONAQ_043-M-20180530-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_043,ONAQ_043.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1658,11.2,0.116,8.653333333,7.696666667,2,0,0,0,0,0,0,0
BMI_Plate88WellA2,YELL_001-M-20180710-COMP,YELL_2018-07,2018,7,YELL,D12,YELL_001,YELL_001.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1902.9,17.53333333,0.105666667,6.13,5.19,4,0,0,0,0,0,0,0
BMI_Plate88WellA3,YELL_002-M-20180711-COMP,YELL_2018-07,2018,7,YELL,D12,YELL_002,YELL_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,2125.1,15.96666667,0.121333333,6.326666667,5.36,4,0,0,0,0,0,0,0
BMI_Plate88WellA4,SJER_001-M-20180220-COMP,SJER_2018-02,2018,2,SJER,D17,SJER_001,SJER_001.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,399.4,12.03333333,0.048,5.11,5.196666667,2,0,0,0,0,0,0,0
BMI_Plate88WellA5,SJER_002-M-20180222-COMP,SJER_2018-02,2018,2,SJER,D17,SJER_002,SJER_002.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,349.3,12.1,0.036666667,6.25,5.053333333,2,0,0,0,0,0,0,0
BMI_Plate88WellA6,ONAQ_004-M-20180529-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_004,ONAQ_004.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1713.7,15.53333333,0.122333333,8.576666667,7.48,2,0,0,0,0,0,0,0
BMI_Plate88WellA7,ONAQ_005-M-20180530-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_005,ONAQ_005.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1614.4,18.5,0.162666667,8.4,7.456666667,2,0,0,0,0,0,0,0
BMI_Plate88WellA8,ONAQ_008-M-20180529-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_008,ONAQ_008.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,1795.9,10.96666667,0.224666667,8.103333333,7.376666667,2,0,0,0,0,0,0,0
BMI_Plate88WellA9,ONAQ_010-M-20180529-COMP,ONAQ_2018-05,2018,5,ONAQ,D15,ONAQ_010,ONAQ_010.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,1903.7,13.93333333,0.2,8.096666667,7.34,2,0,0,0,0,0,0,0
BMI_Plate88WellB1,SCBI_045-M-20180718-COMP,SCBI_2018-07,2018,7,SCBI,D02,SCBI_045,SCBI_045.basePlot.bgc,RELEASE-2023,tower,deciduousForest,358.9,19.43333333,0.257333333,6.166666667,5.473333333,2,0,0,0,0,0,0,0
